ID,유형,제목(원문),설명(원문),URL,게시일,수정일,진행방식,개방성,모집방식,복잡성수준,양극화수준,방법유형1,방법유형2,방법유형3,상호작용1,상호작용2,상호작용3,목적1,목적2,목적3,제목(한국어-자동),설명(한국어-자동),요약(1문장-자동),워크북_추천사용상황,진행자_한줄팁,태그(필터용)
4343,method,Machizukuri,"Machizukuri is a method of inter-community dialogue, aiming to build community capacity and cooperation between residents, while also encouraging engagement between community members and local government officials.",https://participedia.net/method/4343,2016-04-14,2020-08-26,facetoface,open,not,,moderate,deliberative, collaborative, community,discussion,,,make, develop,,"=IF(C104="""","""",GOOGLETRANSLATE(C104,""auto"",""ko""))","=IF(D104="""","""",GOOGLETRANSLATE(D104,""auto"",""ko""))","=IF(W104="""","""",LEFT(W104,80)&IF(LEN(W104)>80,""…"",""""))","=IF(REGEXMATCH(AA104,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA104,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA104,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA104,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",deliberative | collaborative | community | discussion | make | develop
4344,method,European Citizens' Initiative,"The European Citizens’ Initiative (ECI) is a unique transnational political innovation developed in the European Union in order to encourage participatory democracy, by allowing EU residents to propose legislation for consideration by the Commission.",https://participedia.net/method/4344,2016-04-16,2020-05-28,both,limited,not,moderate,low,direct, evaluation, collaborative,express,,,make, develop,,"=IF(C105="""","""",GOOGLETRANSLATE(C105,""auto"",""ko""))","=IF(D105="""","""",GOOGLETRANSLATE(D105,""auto"",""ko""))","=IF(W105="""","""",LEFT(W105,80)&IF(LEN(W105)>80,""…"",""""))","=IF(REGEXMATCH(AA105,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA105,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA105,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA105,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",direct | evaluation | collaborative | express | make | develop
4345,method,Deliberative Forum,"Deliberative forums are a space in which an issue or problem is introduced in a manner that prompts thoughtful consideration and discussion so that a consensus may be achieved around the steps, approaches, or options available for its resolution. ",https://participedia.net/method/4345,2016-04-18,2021-03-10,both,,,moderate,moderate,deliberative, collaborative,,discussion, ask,,make, develop,,"=IF(C106="""","""",GOOGLETRANSLATE(C106,""auto"",""ko""))","=IF(D106="""","""",GOOGLETRANSLATE(D106,""auto"",""ko""))","=IF(W106="""","""",LEFT(W106,80)&IF(LEN(W106)>80,""…"",""""))","=IF(REGEXMATCH(AA106,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA106,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA106,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA106,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",deliberative | collaborative | discussion | ask | make | develop
4349,method,Collaborative Design,Collaborative design methodology refers to a broad range of participatory engagement techniques which involve citizens in each stage of the process of a project's drafting and implementation.,https://participedia.net/method/4349,2016-04-26,2021-07-08,facetoface,limited,random,,polarized,collaborative, planning,,,,,make, make_influence,,"=IF(C107="""","""",GOOGLETRANSLATE(C107,""auto"",""ko""))","=IF(D107="""","""",GOOGLETRANSLATE(D107,""auto"",""ko""))","=IF(W107="""","""",LEFT(W107,80)&IF(LEN(W107)>80,""…"",""""))","=IF(REGEXMATCH(AA107,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA107,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA107,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA107,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",collaborative | planning | make | make_influence
4352,method,Pattern Language,"This method involves groups of participants defining the key concepts about an issue and then organizing them into a shared language recognizable to the whole population, from lay person to politician to architect. ",https://participedia.net/method/4352,2016-04-30,2021-06-05,facetoface,open,,,moderate,collaborative, planning,,,,,,,,"=IF(C108="""","""",GOOGLETRANSLATE(C108,""auto"",""ko""))","=IF(D108="""","""",GOOGLETRANSLATE(D108,""auto"",""ko""))","=IF(W108="""","""",LEFT(W108,80)&IF(LEN(W108)>80,""…"",""""))","=IF(REGEXMATCH(AA108,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA108,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA108,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA108,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",collaborative | planning
4357,method,The Black Sash Model of Community Based Monitoring (CBM),The 8-phase Black Sash CMB model empowers community-based organisations to use surveys and data collection for the effective oversight and monitoring of public services. The model help citizens claim and exercise their human and political rights.,https://participedia.net/method/4357,2016-05-03,2021-03-10,facetoface,open_to,,,low,evaluation, deliberative,,discussion, express,,make, develop, deliver,"=IF(C109="""","""",GOOGLETRANSLATE(C109,""auto"",""ko""))","=IF(D109="""","""",GOOGLETRANSLATE(D109,""auto"",""ko""))","=IF(W109="""","""",LEFT(W109,80)&IF(LEN(W109)>80,""…"",""""))","=IF(REGEXMATCH(AA109,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA109,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA109,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA109,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",evaluation | deliberative | discussion | express | make | develop | deliver
4380,method,Collaborative Planning,"Collaborative planning is a participatory approach to design. From governance systems to architectural drafts, collaborative planning seeks to include as many stakeholders as possible. Numerous facilitation techniques are used to encourage consensus and cooperation.",https://participedia.net/method/4380,2016-05-16,2020-06-19,facetoface,both,,high,polarized,collaborative, planning, deliberative,discussion, ask, negotiation,make, make_influence,,"=IF(C110="""","""",GOOGLETRANSLATE(C110,""auto"",""ko""))","=IF(D110="""","""",GOOGLETRANSLATE(D110,""auto"",""ko""))","=IF(W110="""","""",LEFT(W110,80)&IF(LEN(W110)>80,""…"",""""))","=IF(REGEXMATCH(AA110,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA110,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA110,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA110,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",collaborative | planning | deliberative | discussion | ask | negotiation | make | make_influence
4381,method,Ecosystem-based Management,Ecosystem-based management (EBM) is a conceptual approach to governance that links human and ecological systems through adaptive management approaches.,https://participedia.net/method/4381,2016-05-16,2021-07-08,facetoface,open,,,,planning, collaborative,,,,,make, make_influence,,"=IF(C111="""","""",GOOGLETRANSLATE(C111,""auto"",""ko""))","=IF(D111="""","""",GOOGLETRANSLATE(D111,""auto"",""ko""))","=IF(W111="""","""",LEFT(W111,80)&IF(LEN(W111)>80,""…"",""""))","=IF(REGEXMATCH(AA111,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA111,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA111,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA111,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",planning | collaborative | make | make_influence
4395,method,Public Hearings of the Federal Supreme Court (Brazil),,https://participedia.net/method/4395,2016-05-25,2018-11-11,,,,,polarized,,,,,,,,,,"=IF(C112="""","""",GOOGLETRANSLATE(C112,""auto"",""ko""))","=IF(D112="""","""",GOOGLETRANSLATE(D112,""auto"",""ko""))","=IF(W112="""","""",LEFT(W112,80)&IF(LEN(W112)>80,""…"",""""))","=IF(REGEXMATCH(AA112,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA112,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA112,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA112,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",
4400,method,Public Policy Council (Brazil),"Public policy councils are permanent political-institutional structures linked to the administrative structure of the Brazilian State, in its three government levels (Union, states and municipalities) and related to a public policy area. ",https://participedia.net/method/4400,2016-05-26,2018-11-13,,,,,moderate_polarization,,,,,,,,,,"=IF(C113="""","""",GOOGLETRANSLATE(C113,""auto"",""ko""))","=IF(D113="""","""",GOOGLETRANSLATE(D113,""auto"",""ko""))","=IF(W113="""","""",LEFT(W113,80)&IF(LEN(W113)>80,""…"",""""))","=IF(REGEXMATCH(AA113,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA113,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA113,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA113,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",
4413,method,The Matrix Vote,"The matrix vote is a voting technique involving a group designating particular team roles in a proportional government' it is designed to ensure fair and equitable power-sharing, particularly in situations characterized by conflict. ",https://participedia.net/method/4413,2016-06-05,2019-05-10,,,,,,,,,,,,,,,"=IF(C114="""","""",GOOGLETRANSLATE(C114,""auto"",""ko""))","=IF(D114="""","""",GOOGLETRANSLATE(D114,""auto"",""ko""))","=IF(W114="""","""",LEFT(W114,80)&IF(LEN(W114)>80,""…"",""""))","=IF(REGEXMATCH(AA114,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA114,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA114,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA114,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",
4419,method,Reflect! Online Deliberation Platform,"Reflect! is an tool to structure deliberation online between small teams, and the platform is designed to support multi-scaled reflection and collaboration.",https://participedia.net/method/4419,2016-06-06,2020-02-14,online,limited,,,,research, deliberative,,discussion,,,academic,,,"=IF(C115="""","""",GOOGLETRANSLATE(C115,""auto"",""ko""))","=IF(D115="""","""",GOOGLETRANSLATE(D115,""auto"",""ko""))","=IF(W115="""","""",LEFT(W115,80)&IF(LEN(W115)>80,""…"",""""))","=IF(REGEXMATCH(AA115,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA115,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA115,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA115,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",research | deliberative | discussion | academic
4426,method,Protest,"A protest (also called a remonstrance, remonstration or demonstration) is an expression of bearing witness on behalf of an express cause by words or actions with regard to particular events, policies or situations.",https://participedia.net/method/4426,2016-06-15,2020-11-29,facetoface,open,,,,protest,,,,,,make, make_influence,,"=IF(C116="""","""",GOOGLETRANSLATE(C116,""auto"",""ko""))","=IF(D116="""","""",GOOGLETRANSLATE(D116,""auto"",""ko""))","=IF(W116="""","""",LEFT(W116,80)&IF(LEN(W116)>80,""…"",""""))","=IF(REGEXMATCH(AA116,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA116,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA116,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA116,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",protest | make | make_influence
4434,method,Speed Dialogue,"Speed dialogue basically involves participants in a participatory process having 3-10 minutes to 'interview' or question a witness or panellist. This might be done in pairs, but usually takes place as part of small group deliberation. ",https://participedia.net/method/4434,2016-06-19,2020-01-13,facetoface,both,,,,deliberative,,,discussion, informal,,make,,,"=IF(C117="""","""",GOOGLETRANSLATE(C117,""auto"",""ko""))","=IF(D117="""","""",GOOGLETRANSLATE(D117,""auto"",""ko""))","=IF(W117="""","""",LEFT(W117,80)&IF(LEN(W117)>80,""…"",""""))","=IF(REGEXMATCH(AA117,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA117,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA117,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA117,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",deliberative | discussion | informal | make
4451,method,Participatory Arts,"Participatory arts are forms of artistic expression which enable shared ownership of decision-making processes and often aim to generate dialogue, social activism, and community mobilization. Thus, these arts offer a new medium for political participation.",https://participedia.net/method/4451,2016-06-25,2021-07-13,facetoface,open_to,,,moderate,participatory, collaborative, community,acting, discussion, storytelling,develop, deliver,,"=IF(C118="""","""",GOOGLETRANSLATE(C118,""auto"",""ko""))","=IF(D118="""","""",GOOGLETRANSLATE(D118,""auto"",""ko""))","=IF(W118="""","""",LEFT(W118,80)&IF(LEN(W118)>80,""…"",""""))","=IF(REGEXMATCH(AA118,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA118,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA118,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA118,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",participatory | collaborative | community | acting | discussion | storytelling | develop | deliver
4467,method,Kitchen Table Conversations Methodology,"A Kitchen Table Conversation is an informal meeting that is underpinned with an intuitive structure. It can take place in someone's home, a local cafe or in a business setting. KTCs are often used in conjunction with other methods as part of a wider community engagement process.",https://participedia.net/method/4467,2016-07-04,2020-05-13,both,limited,,,,collaborative, deliberative, informal,informal, discussion,,develop,,,"=IF(C119="""","""",GOOGLETRANSLATE(C119,""auto"",""ko""))","=IF(D119="""","""",GOOGLETRANSLATE(D119,""auto"",""ko""))","=IF(W119="""","""",LEFT(W119,80)&IF(LEN(W119)>80,""…"",""""))","=IF(REGEXMATCH(AA119,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA119,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA119,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA119,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",collaborative | deliberative | informal | informal | discussion | develop
4526,method,Konveio,Konveio is a subscription-based online software tool that allows members to collect and manage public comments.,https://participedia.net/method/4526,2016-08-01,2019-04-30,,,,,,,,,,,,,,,"=IF(C120="""","""",GOOGLETRANSLATE(C120,""auto"",""ko""))","=IF(D120="""","""",GOOGLETRANSLATE(D120,""auto"",""ko""))","=IF(W120="""","""",LEFT(W120,80)&IF(LEN(W120)>80,""…"",""""))","=IF(REGEXMATCH(AA120,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA120,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA120,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA120,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",
4534,method,Participatory Reflection and Action,"Participatory Reflection and Action is an approach working in partnership with poor communities, providing them with opportunities to apply their knowledge, experience and capabilities to analyse their own realities.",https://participedia.net/method/4534,2016-08-09,2020-06-01,facetoface,open_to,,low,moderate,planning, research, community,discussion, storytelling,,develop, deliver,,"=IF(C121="""","""",GOOGLETRANSLATE(C121,""auto"",""ko""))","=IF(D121="""","""",GOOGLETRANSLATE(D121,""auto"",""ko""))","=IF(W121="""","""",LEFT(W121,80)&IF(LEN(W121)>80,""…"",""""))","=IF(REGEXMATCH(AA121,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA121,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA121,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA121,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",planning | research | community | discussion | storytelling | develop | deliver
4537,method,Multi-criteria Decision Analysis,Multi-criteria decision analysis is a systematic and rigorous method of analysing and ranking options. It involves considering various solutions to an issue/question/challenge against multiple criteria.,https://participedia.net/method/4537,2016-08-09,2020-08-20,,both,random,high,polarized,deliberative,,,discussion, express, ask,develop,,,"=IF(C122="""","""",GOOGLETRANSLATE(C122,""auto"",""ko""))","=IF(D122="""","""",GOOGLETRANSLATE(D122,""auto"",""ko""))","=IF(W122="""","""",LEFT(W122,80)&IF(LEN(W122)>80,""…"",""""))","=IF(REGEXMATCH(AA122,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA122,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA122,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA122,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",deliberative | discussion | express | ask | develop
4546,method,Community Health Care,Community healthcare is a method used in various locales in order to maintain the health of community members while preventing hospital overcrowding by supporting discharge and preventing admissions.,https://participedia.net/method/4546,2016-08-16,2021-02-25,both,open,,,low,community,,,informal,,,deliver,,,"=IF(C123="""","""",GOOGLETRANSLATE(C123,""auto"",""ko""))","=IF(D123="""","""",GOOGLETRANSLATE(D123,""auto"",""ko""))","=IF(W123="""","""",LEFT(W123,80)&IF(LEN(W123)>80,""…"",""""))","=IF(REGEXMATCH(AA123,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA123,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA123,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA123,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",community | informal | deliver
4579,method,Dotmocracy,"Dotmocracy, also known as dot-voting or idea rating, is a selection technique used by those who take part in participatory processes to make decisions about implementation or action.",https://participedia.net/method/4579,2016-09-19,2021-11-06,facetoface,open,,low,low,planning, informal,,express,,,make, academic, make_influence,"=IF(C124="""","""",GOOGLETRANSLATE(C124,""auto"",""ko""))","=IF(D124="""","""",GOOGLETRANSLATE(D124,""auto"",""ko""))","=IF(W124="""","""",LEFT(W124,80)&IF(LEN(W124)>80,""…"",""""))","=IF(REGEXMATCH(AA124,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA124,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA124,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA124,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",planning | informal | express | make | academic | make_influence
4581,method,Nominal Group Technique,Nominal Group Technique is a facilitated technique for brainstorming in groups.,https://participedia.net/method/4581,2016-09-21,2020-06-02,facetoface,limited,,moderate,polarized,deliberative, collaborative, planning,discussion, negotiation, ask,develop, make, deliver,"=IF(C125="""","""",GOOGLETRANSLATE(C125,""auto"",""ko""))","=IF(D125="""","""",GOOGLETRANSLATE(D125,""auto"",""ko""))","=IF(W125="""","""",LEFT(W125,80)&IF(LEN(W125)>80,""…"",""""))","=IF(REGEXMATCH(AA125,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA125,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA125,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA125,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",deliberative | collaborative | planning | discussion | negotiation | ask | develop | make | deliver
4582,method,Empathetic Listening,"Empathetic listening is a technique for listening actively so as to improve mutual trust and understanding, often used to create an environment for collaborative problem-solving and fruitful discussion.",https://participedia.net/method/4582,2016-09-21,2020-08-09,facetoface,,,moderate,polarized,deliberative,,,discussion,,,develop,,,"=IF(C126="""","""",GOOGLETRANSLATE(C126,""auto"",""ko""))","=IF(D126="""","""",GOOGLETRANSLATE(D126,""auto"",""ko""))","=IF(W126="""","""",LEFT(W126,80)&IF(LEN(W126)>80,""…"",""""))","=IF(REGEXMATCH(AA126,""deliberative|participatory|collaborative|public""),""정책/의제 숙의·공론장(민주주의 피트니스)"",IF(REGEXMATCH(AA126,""informal|experiential|storytelling|acting|participantled""),""대화·경험학습·관계형 프로그램(자유스콜레)"",""프로젝트 설계/커뮤니티 실험(혼합형)""))","=IF(REGEXMATCH(AA126,""discussion|negotiation""),""발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보"",IF(REGEXMATCH(AA126,""acting|forum""),""역할·장면 규칙을 먼저 합의하고 디브리핑(감정-의미-행동)으로 마무리"",""목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속)""))",deliberative | discussion | develop
